provnum,state,market,cluster,provname,mdscensus,hrs_cna_ctr,hrs_lpn_ctr,hrs_rn_ctr,cna_ctr/census,lpn_ctr/census,rn_ctr/census,state_cna_ctr/census,state_lpn_ctr/census,state_rn_ctr/census,market_cna_ctr/census,market_lpn_ctr/census,market_rn_ctr/census,cna_above_state,ensign_cna_ctr/census,ensign_lpn_ctr/census,ensign_rn_ctr/census,lpn_above_state,rn_above_state,cna_above_market,lpn_above_market,rn_above_market,cna_above_ensign,lpn_above_ensign,rn_above_ensign,state_cna_diff,state_lpn_diff,state_rn_diff,market_cna_diff,market_lpn_diff,market_rn_diff,ensign_cna_diff,ensign_lpn_diff,ensign_rn_diff
525497,WI,Wisconsin Market,Gateway WI,PINES POST ACUTE AND MEMORY CARE,137.30537634408603,0.0,10.0,14.5,0.0,0.0728303600795652,0.1056040221153695,0.0976958403190372,0.0382037582673468,0.0267523615091767,0.0326231846776268,0.0568046704632993,0.2335888261462,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,True,True,False,True,False,False,True,True,-0.0976958403190372,0.0346266018122184,0.0788516606061928,-0.0326231846776268,0.016025689616265895,-0.1279848040308305,-0.054266176474839535,0.0539253027136483,0.09127529425069085
135018,ID,Pennant Idaho Nevada,Illuminati Cluster,MONTE VISTA HILLS HEALTHCARE CENTER,147.84301075268817,7.0,0.0,0.0,0.0473475206190815,0.0,0.0,0.0643590243114025,0.0293684454419323,0.0073949052874285,0.0048885532351853,0.0017450107702815,0.0016203671438328,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,True,False,False,False,False,False,-0.017011503692321003,-0.0293684454419323,-0.0073949052874285,0.0424589673838962,-0.0017450107702815,-0.0016203671438328,-0.006918655855758037,-0.018905057365916893,-0.014328727864678642
135125,ID,Pennant Idaho Nevada,Infinity Cluster,CREEKSIDE TRANSITIONAL CARE AND REHABILITATION,308.5720430107527,5.0,7.0,6.5,0.0162036714383284,0.0226851400136598,0.021064772869827,0.0643590243114025,0.0293684454419323,0.0073949052874285,0.0048885532351853,0.0017450107702815,0.0016203671438328,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,True,True,True,True,False,True,True,-0.0481553528730741,-0.006683305428272501,0.013669867582398501,0.0113151182031431,0.0209401292433783,0.0194444057259942,-0.03806250503651114,0.003780082647742905,0.006736045005148359
135134,ID,Pennant Idaho Nevada,Paradigm Cluster,BENNETT HILLS REHABILITATION AND CARE CENTER,95.25698924731182,0.0,0.0,0.0,0.0,0.0,0.0,0.0643590243114025,0.0293684454419323,0.0073949052874285,0.0048885532351853,0.0017450107702815,0.0016203671438328,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0643590243114025,-0.0293684454419323,-0.0073949052874285,-0.0048885532351853,-0.0017450107702815,-0.0016203671438328,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
135129,ID,Pennant Idaho Nevada,Illuminati Cluster,DISCOVERY REHABILITATION AND LIVING,83.88172043010752,0.0,0.0,0.0,0.0,0.0,0.0,0.0643590243114025,0.0293684454419323,0.0073949052874285,0.0048885532351853,0.0017450107702815,0.0016203671438328,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0643590243114025,-0.0293684454419323,-0.0073949052874285,-0.0048885532351853,-0.0017450107702815,-0.0016203671438328,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
135105,ID,Pennant Idaho Nevada,Illuminati Cluster,TEMPLE VIEW TRANSITIONAL CARE CENTER,145.52903225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0643590243114025,0.0293684454419323,0.0073949052874285,0.0048885532351853,0.0017450107702815,0.0016203671438328,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0643590243114025,-0.0293684454419323,-0.0073949052874285,-0.0048885532351853,-0.0017450107702815,-0.0016203671438328,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
135087,ID,Pennant Idaho Nevada,Lady Luck Cluster,OWYHEE HEALTH & REHABILITATION CENTER,150.0247311827957,0.0,0.0,0.0,0.0,0.0,0.0,0.0643590243114025,0.0293684454419323,0.0073949052874285,0.0048885532351853,0.0017450107702815,0.0016203671438328,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0643590243114025,-0.0293684454419323,-0.0073949052874285,-0.0048885532351853,-0.0017450107702815,-0.0016203671438328,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
135082,ID,Pennant Idaho Nevada,Infinity Cluster,MCCALL REHABILITATION AND CARE CENTER,71.20645161290322,0.0,0.0,0.0,0.0,0.0,0.0,0.0643590243114025,0.0293684454419323,0.0073949052874285,0.0048885532351853,0.0017450107702815,0.0016203671438328,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0643590243114025,-0.0293684454419323,-0.0073949052874285,-0.0048885532351853,-0.0017450107702815,-0.0016203671438328,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
135077,ID,Pennant Idaho Nevada,Infinity Cluster,AVAMERE TRANSITIONAL CARE & REHABILITATION - BOISE,144.13225806451612,0.0,0.0,0.0,0.0,0.0,0.0,0.0643590243114025,0.0293684454419323,0.0073949052874285,0.0048885532351853,0.0017450107702815,0.0016203671438328,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0643590243114025,-0.0293684454419323,-0.0073949052874285,-0.0048885532351853,-0.0017450107702815,-0.0016203671438328,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
135076,ID,Pennant Idaho Nevada,Lady Luck Cluster,MEADOW VIEW NURSING AND REHABILITATION,308.8709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0643590243114025,0.0293684454419323,0.0073949052874285,0.0048885532351853,0.0017450107702815,0.0016203671438328,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0643590243114025,-0.0293684454419323,-0.0073949052874285,-0.0048885532351853,-0.0017450107702815,-0.0016203671438328,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
135068,ID,Pennant Idaho Nevada,Paradigm Cluster,PARKE VIEW REHABILITATION & CARE CENTER,186.00860215053763,0.0,0.0,0.0,0.0,0.0,0.0,0.0643590243114025,0.0293684454419323,0.0073949052874285,0.0048885532351853,0.0017450107702815,0.0016203671438328,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0643590243114025,-0.0293684454419323,-0.0073949052874285,-0.0048885532351853,-0.0017450107702815,-0.0016203671438328,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
135020,ID,Pennant Idaho Nevada,Infinity Cluster,RIVER'S EDGE REHABILITATION & LIVING CENTER,133.07849462365593,0.0,0.0,0.0,0.0,0.0,0.0,0.0643590243114025,0.0293684454419323,0.0073949052874285,0.0048885532351853,0.0017450107702815,0.0016203671438328,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0643590243114025,-0.0293684454419323,-0.0073949052874285,-0.0048885532351853,-0.0017450107702815,-0.0016203671438328,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
135011,ID,Pennant Idaho Nevada,Paradigm Cluster,GATEWAY TRANSITIONAL CARE CENTER,219.4258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0643590243114025,0.0293684454419323,0.0073949052874285,0.0048885532351853,0.0017450107702815,0.0016203671438328,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0643590243114025,-0.0293684454419323,-0.0073949052874285,-0.0048885532351853,-0.0017450107702815,-0.0016203671438328,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
295020,NV,Pennant Idaho Nevada,Lady Luck Cluster,ROSEWOOD REHABILITATION CENTER,197.64301075268816,0.0,0.0,0.0,0.0,0.0,0.0,0.0652588749790836,0.0517828772345545,0.0067098227994844,0.0048885532351853,0.0017450107702815,0.0016203671438328,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0652588749790836,-0.0517828772345545,-0.0067098227994844,-0.0048885532351853,-0.0017450107702815,-0.0016203671438328,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
425105,SC,Monument Market,Monument Cluster,MILLENNIUM POST ACUTE REHABILITATION,296.7591397849462,0.0,0.0,0.0,0.0,0.0,0.0,0.1944372951495604,0.079794616087857,0.0206087566663734,0.0,0.0,0.0,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.1944372951495604,-0.079794616087857,-0.0206087566663734,0.0,0.0,0.0,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
425159,SC,Monument Market,Monument Cluster,ROCK HILL POST ACUTE CARE CENTER,225.2731182795699,0.0,0.0,0.0,0.0,0.0,0.0,0.1944372951495604,0.079794616087857,0.0206087566663734,0.0,0.0,0.0,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.1944372951495604,-0.079794616087857,-0.0206087566663734,0.0,0.0,0.0,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
425379,SC,Monument Market,Monument Cluster,OPUS POST ACUTE REHABILITATION,212.0021505376344,0.0,0.0,0.0,0.0,0.0,0.0,0.1944372951495604,0.079794616087857,0.0206087566663734,0.0,0.0,0.0,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.1944372951495604,-0.079794616087857,-0.0206087566663734,0.0,0.0,0.0,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
425391,SC,Monument Market,Monument Cluster,COMPASS POST ACUTE REHABILITATION,224.98279569892475,0.0,0.0,0.0,0.0,0.0,0.0,0.1944372951495604,0.079794616087857,0.0206087566663734,0.0,0.0,0.0,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.1944372951495604,-0.079794616087857,-0.0206087566663734,0.0,0.0,0.0,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
